1.209999999999999964e-01
7.109999999999999654e-02
6.590000000000000024e-02
6.509999999999999121e-02
6.389999999999999847e-02
6.070000000000000395e-02
5.920000000000000262e-02
5.019999999999999463e-02
4.959999999999999826e-02
4.490000000000000241e-02
3.669999999999999651e-02
3.180000000000000188e-02
2.620000000000000107e-02
2.490000000000000199e-02
1.940000000000000058e-02
1.230000000000000017e-02
1.139999999999999868e-02
1.110000000000000049e-02
1.110000000000000049e-02
1.110000000000000049e-02
6.500000000000000569e-03
4.599999999999999922e-03
3.799999999999999992e-03
3.400000000000000244e-03
3.099999999999999891e-03
3.099999999999999891e-03
2.899999999999999800e-03
1.700000000000000122e-03
1.500000000000000031e-03
8.000000000000000383e-04
5.999999999999999474e-04
4.000000000000000192e-04
2.999999999999999737e-04
2.999999999999999737e-04
2.000000000000000096e-04
2.000000000000000096e-04
1.000000000000000048e-04
1.000000000000000048e-04
1.000000000000000048e-04
1.000000000000000048e-04
1.000000000000000048e-04
1.000000000000000048e-04
